Start of song
Instrument: piano
Start of notes
Note: beat=0, position=0, pitch=D2, duration=21, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=204, position=0, pitch=G4, duration=5, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=204, position=0, pitch=G4, duration=5, instrument=brassesnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=206, position=0, pitch=G2, duration=11, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=206, position=0, pitch=B3, duration=5, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=206, position=0, pitch=B3, duration=5, instrument=brassesnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=206, position=0, pitch=D4, duration=5, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=206, position=0, pitch=G4, duration=5, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=206, position=0, pitch=G4, duration=5, instrument=brassesnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=208, position=0, pitch=A2, duration=21, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=209, position=0, pitch=D4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=209, position=0, pitch=F#4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=209, position=0, pitch=A4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=210, position=0, pitch=A2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=211, position=0, pitch=F#2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=211, position=0, pitch=D4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=211, position=0, pitch=F#4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=211, position=0, pitch=A4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=212, position=0, pitch=D2, duration=21, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=213, position=0, pitch=D4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=213, position=0, pitch=F#4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=213, position=0, pitch=A4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=214, position=0, pitch=F#2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=215, position=0, pitch=A2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=215, position=0, pitch=D4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=215, position=0, pitch=F#4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=215, position=0, pitch=A4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=216, position=0, pitch=G2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=217, position=0, pitch=F#2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=217, position=0, pitch=D4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=217, position=0, pitch=G4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=217, position=0, pitch=B4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=218, position=0, pitch=G2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=219, position=0, pitch=A2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=219, position=0, pitch=D4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=219, position=0, pitch=G4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=219, position=0, pitch=B4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=220, position=0, pitch=B2, duration=42, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=221, position=0, pitch=D4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=221, position=0, pitch=G4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=221, position=0, pitch=B4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=222, position=0, pitch=D4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=222, position=0, pitch=G4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=222, position=0, pitch=B4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=223, position=0, pitch=D4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=223, position=0, pitch=G4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=223, position=0, pitch=B4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=224, position=0, pitch=B2, duration=21, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=225, position=0, pitch=E4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=225, position=0, pitch=G#4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=225, position=0, pitch=B4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=226, position=0, pitch=B2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=227, position=0, pitch=G#2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=227, position=0, pitch=E4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=227, position=0, pitch=G#4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=227, position=0, pitch=B4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=228, position=0, pitch=E2, duration=21, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=229, position=0, pitch=E4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=229, position=0, pitch=G#4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=229, position=0, pitch=B4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=230, position=0, pitch=G#2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=231, position=0, pitch=B2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=231, position=0, pitch=E4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=231, position=0, pitch=G#4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=231, position=0, pitch=B4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=232, position=0, pitch=A2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=233, position=0, pitch=G#2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=233, position=0, pitch=C4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=233, position=0, pitch=E4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=233, position=0, pitch=A4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=234, position=0, pitch=A2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=235, position=0, pitch=B2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=235, position=0, pitch=C4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=235, position=0, pitch=E4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=235, position=0, pitch=A4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=236, position=0, pitch=C3, duration=42, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=237, position=0, pitch=C4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=237, position=0, pitch=E4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=237, position=0, pitch=A4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=238, position=0, pitch=C4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=238, position=0, pitch=E4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=238, position=0, pitch=A4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=239, position=0, pitch=C4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=239, position=0, pitch=E4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=239, position=0, pitch=A4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=240, position=0, pitch=E2, duration=21, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=241, position=0, pitch=C4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=241, position=0, pitch=E4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=241, position=0, pitch=G4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=242, position=0, pitch=E2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=243, position=0, pitch=F#2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=243, position=0, pitch=C4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=243, position=0, pitch=E4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=243, position=0, pitch=G4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=244, position=0, pitch=G2, duration=21, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=245, position=0, pitch=C4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=245, position=0, pitch=E4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=245, position=0, pitch=G4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=246, position=0, pitch=G2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=247, position=0, pitch=A2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=247, position=0, pitch=C4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=247, position=0, pitch=E4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=247, position=0, pitch=G4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=248, position=0, pitch=B2, duration=21, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=249, position=0, pitch=B3, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=249, position=0, pitch=D4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=249, position=0, pitch=G4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=250, position=0, pitch=A#2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=251, position=0, pitch=B2, duration=5, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=251, position=0, pitch=B3, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=251, position=0, pitch=D4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=251, position=0, pitch=G4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=252, position=0, pitch=C3, duration=21, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=253, position=0, pitch=B3, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=253, position=0, pitch=D4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=253, position=0, pitch=G4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=254, position=0, pitch=B2, duration=21, instrument=trombonenumerator=2,denominator=2tempo=2,velocity=3
Note: beat=255, position=0, pitch=B3, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=255, position=0, pitch=D4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
Note: beat=255, position=0, pitch=G4, duration=11, instrument=accordionnumerator=2,denominator=2tempo=2,velocity=3
End of song
